"EIN","SEC_NAME","FRCD","SUBSECCD","TAXPER","ASSETS","INCOME","NAME","ADDRESS","CITY","STATE","NTEEFINAL","NAICS","ZIP5","RULEDATE","FIPS","FNDNCD","PMSA","MSA_NECH","CASSETS","CFINSRC","CTAXPER","CTOTREV","ACCPER","RANDNUM","NTEECC","NTEE1","LEVEL4","LEVEL1","NTMAJ10","MAJGRPB","LEVEL3","LEVEL2","NTMAJ12","NTMAJ5","FILER","ZFILER","OUTREAS","OUTNCCS"
273517144,"",10,3,202112,7540,351963,"SZUBA GUARDIAN CARE SOLUTIONS INC","4290 CAREYWOOD DR","MELBOURNE","FL","I80",541199,32934,201109,12009,15,NA,NA,9680,"19eoextract990.xlsx",201812,271087,12,0.3326900317,"I80","I","I","PC","HU","I","HS","O","HU","HU","Y","N","","IN"
586043787,"K01342 CORNELIA",20,4,202109,0,0,"KIWANIS INTERNATIONAL INC","PO BOX 1507","CORNELIA","GA","S80",813410,30531,193610,13137,0,NA,NA,NA,"",NA,NA,9,0.4257045408,"S80","S","S","O","PU","S","PB","O","PU","OT","Y","Y","","IN"
852168082,"JONAS BEN JR MBR",20,3,NA,NA,NA,"UEG LLC","6017 MEADOW WINDS DR NE","HUNTSVILLE","AL","O50",NA,35811,202012,NA,NA,NA,NA,NA,"",NA,NA,NA,0.4579190522,"O50","O","O","PC","HU","O","HS","O","HU","HU","N","N","","IN"
263716824,"165 HAMLET P JONES",20,19,202109,0,0,"AMERICAN LEGION AUXILIARY","PO BOX 67","KAUFMAN","TX","W30",813410,75142,194610,48257,0,NA,NA,NA,"",NA,NA,9,0.5527131811,"W30","W","W","O","PU","W","PB","O","PU","OT","Y","Y","","IN"
811435367,"EPONAS VOICE",20,3,202201,0,0,"EPONAS VOICE","1119 3RD AVE N","TEXAS CITY","TX","D20",813312,77590,201603,48167,15,NA,NA,NA,"",NA,NA,1,0.4447400924,"D20","D","D","PC","EN","D","EN","O","EN","OT","Y","Y","","IN"
823657800,"",10,3,202112,35575,221905,"COLLEGE ACCESS PARTNERSHIP INC","2755 AQUA VERDE CIR","LOS ANGELES","CA","B82",NA,90077,201808,NA,NA,NA,NA,8846,"19eoextract990.xlsx",201812,53946,12,0.5791091681,"B82","B","B","PC","ED","B","ED","O","ED","ED","Y","N","","IN"
930866046,"",20,4,202110,0,0,"LINKVILLE LOPERS INCORPORATED","1863 LAWRENCE ST","KLAMATH FALLS","OR","N60",713990,97601,198505,41035,0,NA,NA,NA,"",NA,NA,10,0.8399691534,"N60","N","N","O","HU","N","HS","O","HU","HU","Y","Y","","IN"
473767038,"",20,13,202112,0,0,"SAMHOLD LUTHERAN CHURCH CEMETERY ASSOCIATION","259 NORTH AVENUE","GONVICK","MN","Y50",812220,56644,201508,27029,0,NA,NA,NA,"",NA,NA,12,0.7639775053,"Y50","Y","Y","O","MU","Y","MO","M","MU","OT","Y","Y","","IN"
206590780,"",1,3,202112,1308102,24042,"INTERMEZZO GARDENS FOUNDATION","N20W26783 SAWGRASS LN","PEWAUKEE","WI","C30",813312,53072,200611,55133,3,NA,NA,NA,"",NA,NA,12,0.8994607574,"C30","C","C","PF","EN","C","EN","O","EN","OT","Y","N","","IN"
900743610,"",20,3,202106,0,0,"EMBRACING THE WHOLE CHILD FOUNDATION","PO BOX 1144","CAMARILLO","CA","B29",611110,93011,201412,6111,11,NA,NA,NA,"",NA,NA,6,0.4130451005,"B29","B","B","PC","ED","B","ED","O","ED","ED","Y","Y","","IN"
522292242,"",20,3,202102,1,0,"GLOBAL CLOVER NETWORK INC","5425 WISCONSIN AVE STE 600","CHEVY CHASE","MD","T11",813219,20815,200109,24031,17,NA,NA,24587,"19eoextract990.xlsx",201802,2276,2,0.8869757753,"T11","T","T","PC","PU","T","ZA","S","PU","OT","Y","Y","","IN"
746516326,"MEYER",1,3,202106,325499,61027,"CO TW FRANK C MEYER TRUST 2 16-230330","C/O NBT BANK NA 52 S BROAD ST","NORWICH","NY","T90",813211,13815,200303,36017,4,NA,NA,NA,"",NA,NA,6,0.9214427461,"T90","T","T","PF","PU","T","ZF","S","PU","OT","Y","N","","IN"
941657889,"",60,3,NA,NA,NA,"LIBERTY BAPTIST CHURCH OF SAN JOSE CALIFORNIA","2790 S KING RD","SAN JOSE","CA","X21",813110,95122,197103,6085,10,NA,NA,NA,"",NA,NA,NA,0.6193767255,"X21","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
391025262,"",130,3,NA,NA,NA,"HILLEL ACADEMY INC","6401 N SANTA MONICA BLVD","MILWAUKEE","WI","B24",611110,53217,201309,55079,11,NA,NA,NA,"",NA,NA,NA,0.5798129586,"B24","B","B","PC","ED","B","ED","O","ED","ED","N","N","","IN"
236200741,"",1,92,202109,2209293,185522,"T WISTAR BROWN TEACHERS FUND","1700 MARKET ST STE 1535","PHILADELPHIA","PA","T20",813211,19103,197012,42003,0,NA,NA,NA,"",NA,NA,9,0.0376380922,"T20","T","T","O","PU","T","ZC","S","PU","OT","Y","N","","IN"
996014495,"4837 WAHIAWA HAWAII",20,5,202112,0,0,"NATIONAL ASSOCIATION OF LETTER CARRIERS","PO BOX 893922","MILILANI","HI","J40",813930,96789,194409,15003,0,NA,NA,NA,"",NA,NA,12,0.6007734326,"J40","J","J","O","HU","J","HS","O","HU","HU","Y","Y","","IN"
237191203,"",60,3,NA,NA,NA,"FAITH TABERNACLE REVIVAL CENTER","6666 W FORT ST","DETROIT","MI","X99",813110,48209,197212,26163,10,NA,NA,NA,"",NA,NA,NA,0.7094123965,"X99","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
232687554,"741 GEN SMEDLEY D BUTLER DETACHMENT",20,4,202112,79834,62312,"MARINE CORPS LEAGUE","PO BOX 184","NEWTOWN SQ","PA","W30",813410,19073,194607,42045,0,NA,NA,64417,"19eoextractez.xlsx",201812,160595,12,0.3246440582,"W30","W","W","O","PU","W","PB","O","PU","OT","Y","N","","IN"
330501622,"",1,3,202107,10272,3281,"BUTTERFIELD BOOSTER & ADVISORY CLUB","13400 KITCHING ST","MORENO VALLEY","CA","T20",813211,92553,199407,6065,4,NA,NA,NA,"",NA,NA,7,0.0926583846,"T20","T","T","PF","PU","T","ZC","S","PU","OT","Y","N","","IN"
844907636,"",20,3,202012,0,0,"GREENBAY FIVE ISLANDS DONOVANS FOUNDATION INC","33 W 60TH ST","NEW YORK","NY","L30",NA,10023,202007,NA,NA,NA,NA,NA,"",NA,NA,12,0.7972946244,"L30","L","L","PC","HU","L","HS","O","HU","HU","Y","Y","","IN"
582098784,"",20,3,202012,0,0,"SEMINOLE ARTS COUNCIL INC","PO BOX 715","DONALSONVILLE","GA","A23",710000,39845,199404,13253,16,NA,NA,NA,"",NA,NA,12,0.0415759864,"A23","A","A","PC","AR","A","AR","O","AR","AR","Y","Y","","IN"
30232239,"1476 LODGE",20,10,202203,0,0,"FREE & ACCEPTED MASONS OF VERMONT","36 MERCHANTS ROW","SWANTON","VT","Y42",813410,5488,194010,50011,0,NA,NA,NA,"",NA,NA,3,0.2403821091,"Y42","Y","Y","O","MU","Y","MO","M","MU","OT","Y","Y","","IN"
222541120,"",10,3,202106,3053567,3834823,"SOUTHEAST ASIAN MAA COALITION INC","1711 S BROAD ST","PHILADELPHIA","PA","P84",624120,19148,198604,42101,15,NA,NA,1772768,"19eoextract990.xlsx",201806,2827948,6,0.2192725906,"P84","P","P","PC","HU","P","HS","O","HU","HU","Y","N","","IN"
942231809,"",10,5,202012,149611,562725,"RICHMOND POLICE OFFICERS ASSOCIATION","PO BOX 1669","RICHMOND","CA","I0360",813920,94802,197406,6013,0,NA,NA,155479,"19eoextract990.xlsx",201812,556303,12,0.8588767779,"I036","I","I","O","HU","I","HS","O","HU","HU","Y","N","","IN"
910676964,"SUNNYSIDE LODGE N 138 F & AM OF WAS",20,10,202012,0,0,"FREE AND ACCEPTED MASONS OF WASHINGTON","610 HARRISON AVE","SUNNYSIDE","WA","Y42",813410,98944,194105,53077,0,NA,NA,NA,"",NA,NA,12,0.7770897502,"Y42","Y","Y","O","MU","Y","MO","M","MU","OT","Y","Y","","IN"
421738563,"",20,3,202012,0,0,"HUMANE SOCIETY OF REAL COUNTY","PO BOX 1079","LEAKEY","TX","D20",813312,78873,200911,48385,15,NA,NA,NA,"",NA,NA,12,0.9515460346,"D20","D","D","PC","EN","D","EN","O","EN","OT","Y","Y","","IN"
593698938,"",130,3,202106,11339747,10815512,"CAMBRIDGE CHRISTIAN SCHOOL INC","6101 N HABANA AVE","TAMPA","FL","B20",611110,33614,200105,12057,11,NA,NA,9457698,"19eoextract990.xlsx",201806,10843358,6,0.6760786612,"B20","B","B","PC","ED","B","ED","O","ED","ED","Y","N","","IN"
942356343,"DUBLIN INSURANCE ADMINISTRATORS INC",10,9,202012,34184459,162196458,"HEALTH CARE EMPLOYEES DENTAL TRUST","6200 VILLAGE PKWY 2ND FL","DUBLIN","CA","E1131",813219,94568,199703,6001,0,NA,NA,24627218,"19eoextract990.xlsx",201812,145902333,12,0.2674485068,"E113","E","E","O","HE","E","ZA","S","HE","HE","Y","N","","IN"
386087366,"",20,7,202112,0,0,"BUCKHORN LODGE","3586 N LAKESHORE DR","HOLLAND","MI","L99",624220,49424,195611,26139,0,NA,NA,NA,"",NA,NA,12,0.8598686452,"L99","L","L","O","HU","L","HS","O","HU","HU","Y","Y","","IN"
431603718,"RIVER CITY HFH",10,3,202106,3323443,2364952,"HABITAT FOR HUMANITY INTERNATIONAL INC","1420 CREEK TRAIL DR","JEFFERSON CTY","MO","L20",624229,65109,198701,29051,15,NA,NA,2763425,"19eoextract990.xlsx",201806,1038890,6,0.820712485,"L20","L","L","PC","HU","L","HS","O","HU","HU","Y","N","","IN"
391624390,"",20,3,202012,111694,46655,"WESTFORK SPORTSMAN CLUB INC","PO BOX 52","VIROQUA","WI","A20",710000,54665,202006,55123,16,NA,NA,NA,"",NA,NA,12,0.2496809161,"A20","A","A","PC","AR","A","AR","O","AR","AR","Y","N","","IN"
853020769,"",10,3,202112,52665,57349,"BURKINA FASO GIRLS EDUCATION FUND","PO BOX 395","CHESTER","CA","Q33",NA,96020,202103,NA,NA,NA,NA,NA,"",NA,NA,12,0.8900261821,"Q33","Q","Q","PC","IN","Q","IN","O","IN","OT","Y","N","","IN"
421606146,"",20,3,202005,0,0,"PEACHTREE RIDGE SOCCER BOOSTERS INC","1555 OLD PEACHTREE RD NW","SUWANEE","GA","N64",713990,30024,201406,13135,16,NA,NA,24484,"19eoextractez.xlsx",201905,52451,5,0.1460818061,"N64","N","N","PC","HU","N","HS","O","HU","HU","N","N","","IN"
843093209,"",20,3,202112,16459,8000,"WHITE TIGERS FC","904 GOLDENROD ST","ESCONDIDO","CA","N64",NA,92027,201909,NA,NA,NA,NA,NA,"",NA,NA,12,0.4028861999,"N64","N","N","PC","HU","N","HS","O","HU","HU","Y","N","","IN"
311049165,"",10,6,202012,29745,97679,"GREATER BROWNSBURG CHAMBER OF COMMERCE INC","1411 S GREEN ST STE 230","BROWNSBURG","IN","S41",813910,46112,198308,18063,0,NA,NA,48264,"19eoextractez.xlsx",201812,97008,12,0.2533532754,"S41","S","S","O","PU","S","PB","O","PU","OT","Y","N","","IN"
141513838,"",20,3,202107,0,0,"STANFORD NURSERY SCHOOL","113 HUNNS LAKE RD","STANFORDVILLE","NY","B21",611110,12581,199404,36027,11,NA,NA,NA,"",NA,NA,7,0.3350688024,"B21","B","B","PC","ED","B","ED","O","ED","ED","Y","Y","","IN"
43530753,"",20,3,202112,0,0,"ASIAN ART SOCIETY OF NEW ENGLAND INC","11 HORTON ST","NEWBURYPORT","MA","A0323",813920,1950,201309,25017,15,NA,NA,NA,"",NA,NA,12,0.9460096927,"A032","A","A","PC","AR","A","AR","O","AR","AR","Y","Y","","IN"
261507917,"",1,3,202112,5692171,30136,"MORRIS INSTITUTE","39483 MORRIS RD","CALDWELL","OH","C34",813312,43724,200804,39167,3,NA,NA,NA,"",NA,NA,12,0.757212755,"C34","C","C","PF","EN","C","EN","O","EN","OT","Y","N","","IN"
391040414,"",20,6,202012,465888,29542,"IRON COUNTY RESOURCE DEVELOPMENT ASSOCIATION INC","327 SILVER ST","HURLEY","WI","S20",813410,54534,196708,55051,0,NA,NA,513079,"19eoextract990.xlsx",201812,102656,12,0.7111445649,"S20","S","S","O","PU","S","PB","O","PU","OT","Y","N","","IN"
464874638,"SLPPYFA",20,3,202012,54037,7384,"SPRING LAKE PARK PANTHER YOUTH FOOTBALL ASSOCIATION","PO BOX 490005","BLAINE","MN","N65",713990,55449,201409,27003,15,NA,NA,49742,"19eoextractez.xlsx",201812,67257,12,0.3356205656,"N65","N","N","PC","HU","N","HS","O","HU","HU","Y","N","","IN"
814055321,"LANE TECH BOYS SWIM TEAM",20,3,202112,0,0,"PARENT BOOSTER USA INC","2528 W HUTCHINSON ST","CHICAGO","IL","B112",NA,60618,200510,NA,NA,NA,NA,NA,"",NA,NA,12,0.8089602007,"B112","B","B","PC","ED","B","ZA","S","ED","ED","Y","Y","","IN"
726179919,"SCHLOSS SAMUEL L & BURKE K CO-TTEE",1,3,202112,577750,54992,"SAMUEL L SCHLOSS FAMILY FOUNDATION TRUST","3305 BOXWOOD DR","MONTGOMERY","AL","T90",813211,36111,199708,1101,4,NA,NA,NA,"",NA,NA,12,0.2807433192,"T90","T","T","PF","PU","T","ZF","S","PU","OT","Y","N","","IN"
800878003,"",60,3,201912,37596,247159,"POWERHOUSE CHAPEL INTERNATIONAL","17221 WAYSIDE DR","DUMFRIES","VA","X21",813110,22026,201406,51153,10,NA,NA,NA,"",NA,NA,12,0.0114142897,"X21","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
876123262,"WASATCH FRONT NORTH CHAPTER",20,3,202112,0,0,"JAPANESE AMERICAN CITIZENS LEAGUE","753 28TH ST","OGDEN","UT","S21",813410,84403,196404,49057,15,NA,NA,NA,"",NA,NA,12,0.2813741875,"S21","S","S","PC","PU","S","PB","O","PU","OT","Y","Y","","IN"
262456748,"",20,4,202112,0,0,"YOUNG PROFESSIONALS OF AUGUSTA","PO BOX 29","AUGUSTA","GA","S99",813410,30903,200902,13245,0,NA,NA,NA,"",NA,NA,12,0.3003764072,"S99","S","S","O","PU","S","PB","O","PU","OT","Y","Y","","IN"
853753761,"",20,3,NA,NA,NA,"BLESSING GENERATIONS INC","2101 E FIR ST","COTTONWOOD","AZ","",NA,86326,202108,NA,NA,NA,NA,NA,"",NA,NA,NA,0.509564472,"","","","PC","UN","","-","O","UN","OT","N","N","","IN"
472057866,"",20,7,202012,0,0,"GLASGOW GUN CLUB","7210 NW EMERALD HILLS DR","KANSAS CITY","MO","N61",713990,64152,201505,29165,0,NA,NA,NA,"",NA,NA,12,0.3072504612,"N61","N","N","O","HU","N","HS","O","HU","HU","Y","Y","","IN"
237009665,"",20,3,202006,0,0,"DELAWARE STATE COLLEGE ALUMNI ASSOCIATION","PO BOX 1628","DOVER","DE","B84",813410,19903,196903,10001,15,NA,NA,164533,"19eoextractez.xlsx",201806,19123,6,0.1320928497,"B84","B","B","PC","ED","B","ED","O","ED","ED","N","N","","IN"
131978310,"",10,3,202106,4417525,376991,"COLLEGES AND UNIVERSITIES OF THE ANGLICAN COMMUNION","815 SECOND AVE 8TH FLOOR","NEW YORK","NY","B0340",813920,10017,196212,36061,15,NA,NA,3366935,"19eoextract990.xlsx",201806,194995,6,0.7567207421,"B034","B","B","PC","ED","B","ED","O","ED","ED","Y","N","","IN"
571097820,"LEE COUNTY FIRST STEPS",10,3,202106,354318,791732,"SOUTH CAROLINA FIRST STEPS TO SCHOOL READINESS BOARD OF TRUSTEES","PO BOX 429","GREENWOOD","SC","B0120",813319,29648,200004,45045,15,NA,NA,126053,"19eoextract990.xlsx",201806,609106,6,0.4300488899,"B012","B","B","PC","ED","B","ED","O","ED","ED","Y","N","","IN"
930999132,"",20,5,202108,0,0,"SILVER FALLS EDUCATION ASSOCIATION","6023 CROOKED FINGER RD NE","SCOTTS MILLS","OR","B03",813920,97375,199004,41047,0,NA,NA,NA,"",NA,NA,8,0.9813482014,"B03","B","B","O","ED","B","ED","O","ED","ED","Y","Y","","IN"
821105330,"",20,3,202112,0,0,"PUNTO DE GRACIA INC","912 WESTFALL AVE","PASADENA","TX","X20",NA,77506,201704,NA,NA,NA,NA,NA,"",NA,NA,12,0.4974289531,"X20","X","X","PC","RE","X","RE","O","RE","OT","Y","Y","","IN"
850333709,"",10,3,202106,1155934,149846,"SILVER CITY MUSEUM SOCIETY CORPORATION","312 W BROADWAY ST","SILVER CITY","NM","A1154",813219,88061,198511,35017,15,NA,NA,850741,"19eoextract990.xlsx",201906,141116,6,0.5315635001,"A115","A","A","PC","AR","A","ZA","S","AR","AR","Y","N","","IN"
202029632,"",20,3,202109,0,0,"WINTERS HIGH SCHOOL GRAD NITE PARENT GROUP","PO BOX 377","WINTERS","CA","B1120",813219,95694,200507,6113,15,NA,NA,2981,"core2017pc",201709,15970,9,0.7252207695,"B112","B","B","PC","ED","B","ZA","S","ED","ED","Y","Y","","IN"
410780840,"",10,6,202012,466923,105596,"MINNESOTA LATHING & PLASTERING BUREAU INC","1270 NORTHLAND DR STE 150","MENDOTA HTS","MN","S40",813910,55120,196106,27003,0,NA,NA,275989,"19eoextractez.xlsx",201812,116705,12,0.7857461793,"S40","S","S","O","PU","S","PB","O","PU","OT","Y","N","","IN"
860133391,"DIOCESE OF TUCSON",60,3,200606,NA,NA,"ROMAN CATHOLIC CHURCH","192 2 S STONE","TUCSON","AZ","X20",813110,85701,194603,4019,10,NA,NA,NA,"",NA,NA,6,0.7469035438,"X20","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
481243941,"",20,6,NA,NA,NA,"WICHITA ASSOCIATION OF HEALTH UNDERWRITERS INC","1551 N WATERFRONT PKWY STE 100","WICHITA","KS","S41",NA,67206,202111,NA,NA,NA,NA,NA,"",NA,NA,NA,0.5035147928,"S41","S","S","O","PU","S","PB","O","PU","OT","N","N","","IN"
900231200,"RUN FOR CHILDRENS GUILD",20,3,202109,0,0,"SEATTLE CHILDRENS HOSPITAL","PO BOX 5371 MSC 818-FI","SEATTLE","WA","E24",622310,98145,0,53033,16,NA,NA,3820,"19eoextractez.xlsx",201809,73133,9,0.3919380269,"E24","E","E","PC","HE","EH","HE","O","EH","HE","Y","Y","","IN"
650831874,"",20,3,202012,15185,37992,"MIAMI SOUTH BMX INC","PO BOX 566026","MIAMI","FL","N70",711211,33256,200004,12086,15,NA,NA,12734,"19eoextractez.xlsx",201812,56504,12,0.3906989932,"N70","N","N","PC","HU","N","HS","O","HU","HU","Y","N","","IN"
901250045,"7021211 GPI TOASTMASTERS CLUB",20,3,202012,0,0,"TOASTMASTERS INTERNATIONAL","11000 BROKEN LAND PKWY STE 500","COLUMBIA","MD","",NA,21044,194505,NA,NA,NA,NA,NA,"",NA,NA,12,0.3343584463,"","","","PC","UN","","-","O","UN","OT","Y","Y","","IN"
550773674,"",60,3,NA,NA,NA,"DYER TIMES MINISTRIES INCORPORATED","PO BOX 743","MOUNDSVILLE","WV","X20",813110,26041,200410,54051,10,NA,NA,NA,"",NA,NA,NA,0.0703108454,"X20","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
861166211,"",20,3,202112,0,0,"ST AUGUSTINE ORCHID SOCIETY INC","6916 CYPRESS LAKE CT","ST AUGUSTINE","FL","C42",813410,32086,200901,12109,16,NA,NA,NA,"",NA,NA,12,0.8813958971,"C42","C","C","PC","EN","C","EN","O","EN","OT","Y","Y","","IN"
621610113,"",10,3,202106,258836,88669,"LAKE CASTLE PARENTS CLUB- MADISONVILLE","235 HIGHWAY 21","MADISONVILLE","LA","B94",813410,70447,200006,22103,16,NA,NA,174480,"19eoextractez.xlsx",201806,65318,6,0.5732170911,"B94","B","B","PC","ED","B","ED","O","ED","ED","Y","N","","IN"
222568526,"GATEWAY ALLIANCE CHURCH",60,3,NA,NA,NA,"GATEWAY CHAPEL OF THE CHRISTIAN AND MISSIONARY ALLIANCE","9 FAIRGROUNDS RD","PLYMOUTH","NH","X21",813110,3264,197205,33009,10,NA,NA,NA,"",NA,NA,NA,0.4068922347,"X21","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
475677430,"",60,3,NA,NA,NA,"NEW BEGINNINGS FELLOWSHIP - OHIO INC","PO BOX 315","STOCKPORT","OH","S82",813410,43787,201604,39115,10,NA,NA,NA,"",NA,NA,NA,0.2224333825,"S82","S","S","PC","PU","S","PB","O","PU","OT","N","N","","IN"
721385415,"",60,3,NA,NA,NA,"ISLAMIC CENTER OF NATCHITOCHES","521 ROYAL ST","NATCHITOCHES","LA","X40",813110,71457,199710,22069,10,NA,NA,NA,"",NA,NA,NA,0.9983799964,"X40","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
480897305,"3047",60,3,NA,NA,NA,"GRANDVIEW BAPTIST CHURCH","2900 MINNESOTA AVE","KANSAS CITY","KS","X21",813110,66102,195504,20209,10,NA,NA,NA,"",NA,NA,NA,0.2220350263,"X21","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
844309001,"",10,3,202106,11326,94292,"QUANTUM HOUSING CORPORATION","811 WILSHIRE BLVD STE 1700","LOS ANGELES","CA","L80",NA,90017,202003,NA,NA,NA,NA,NA,"",NA,NA,6,0.7063029531,"L80","L","L","PC","HU","L","HS","O","HU","HU","Y","N","","IN"
237521597,"319",20,8,202104,0,0,"BUCKHANNON CHAPTER 319 WOMEN OF THE MOOSE","25 N KANAWHA ST","BUCKHANNON","WV","S80",813410,26201,197209,54097,0,NA,NA,NA,"",NA,NA,4,0.4616641712,"S80","S","S","O","PU","S","PB","O","PU","OT","Y","Y","","IN"
237634050,"87 DIV PHILADELPHIA PA OL KNOCK",20,10,202112,0,0,"ANCIENT ORDER OF HIBERNIANS LADIES","2109 HOMECREST AVE","BROOKLYN","NY","A23",710000,11229,201611,34005,0,NA,NA,NA,"",NA,NA,12,0.8539302181,"A23","A","A","O","AR","A","AR","O","AR","AR","Y","Y","","IN"
510178921,"",60,3,NA,NA,NA,"POR DIOS INC","8936 TOPANGA CANYON BLVD","CANOGA PARK","CA","X99",813110,91304,197602,6037,10,NA,NA,NA,"",NA,NA,NA,0.9578391278,"X99","X","X","PC","RE","X","RE","O","RE","OT","N","N","","IN"
352181437,"",10,3,202106,107256,110371,"40 NORTH-88 WEST INC","17 E TAYLOR ST","CHAMPAIGN","IL","A20",710000,61820,201911,17019,15,NA,NA,50417,"core2017pc",201606,125157,6,0.7761485053,"A20","A","A","PC","AR","A","AR","O","AR","AR","Y","N","","IN"
631194444,"WESLEY GLEN NONPROFIT DEVELOPMENT C",10,3,202106,176885,148997,"METHODIST HOME FOR THE AGING","1520 COOPER HILL RD","IRONDALE","AL","P75",623311,35210,196404,1073,15,NA,NA,-7674,"19eoextractez.xlsx",201806,-6071,6,0.0646955053,"P75","P","P","PC","HU","P","HS","O","HU","HU","Y","N","","IN"
841513144,"HOLLAND RICHARD W CO-TTEE",1,3,202012,123453,46217,"BERNICE E HOLLAND FOUNDATION","1515 NORTH ACADEMY BLVD","COLORADO SPRINGS","CO","T22",813211,80909,200003,8041,4,NA,NA,NA,"",NA,NA,12,0.7019732128,"T22","T","T","PF","PU","T","ZC","S","PU","OT","Y","N","","IN"
844084705,"",20,3,202112,0,0,"ELITE GIVES BACK CORPORATION","26050 PREDAZZER LN STE C","DAPHNE","AL","P12",NA,36526,202110,NA,NA,NA,NA,NA,"",NA,NA,12,0.8842753094,"P12","P","P","PC","HU","P","ZB","S","HU","HU","Y","Y","","IN"
821551232,"",20,3,202112,0,0,"PNW UDT-SEAL ASSOCIATION","2047 MARINA VISTA CT NE","POULSBO","WA","Y12",NA,98370,201707,NA,NA,NA,NA,NA,"",NA,NA,12,0.8215873889,"Y12","Y","Y","PC","MU","Y","ZB","S","MU","OT","Y","Y","","IN"
830257976,"JOHNSON COUNTY 4-H COUNCIL",20,3,202109,0,0,"UNIVERSITY OF WYOMING","30 FAIRGROUNDS RD","BUFFALO","WY","O52",813410,82834,201205,56019,15,NA,NA,84118,"core2017pc",201609,25301,9,0.5878811556,"O52","O","O","PC","HU","O","HS","O","HU","HU","Y","Y","","IN"
521481008,"",10,3,202012,4843969,1745350,"DISTRICT OF COLUMBIA PUBLIC LIBRARY FOUNDATION INC","PO BOX 66012","WASHINGTON","DC","B1170",813219,20035,198612,11001,15,NA,NA,3390273,"19eoextract990.xlsx",201812,482573,12,0.6069603608,"B117","B","B","PC","ED","B","ZA","S","ED","ED","Y","N","","IN"
311572038,"",20,3,202008,0,0,"WARREN METROPOLITAN RESIDENT COUNCILS","118EMAINST","LEBANON","OH","P20",624000,45036,199801,39165,15,NA,NA,NA,"",NA,NA,8,0.1812466696,"P20","P","P","PC","HU","P","HS","O","HU","HU","Y","Y","","IN"
821696588,"",20,3,202112,0,0,"JOURNAL OF REPRODUCTIVE JUSTICE","1304 SUNSET BLVD STE 1040","WEST COLUMBIA","SC","R99",NA,29169,201804,NA,NA,NA,NA,NA,"",NA,NA,12,0.2030481544,"R99","R","R","PC","PU","R","PB","O","PU","OT","Y","Y","","IN"
311274989,"KAPPA",20,3,202107,0,0,"HONOR SOCIETY OF SIGMA LAMBDA ALPHA INCORPORATED","PO BOX 115706","GAINESVILLE","FL","B83",813410,32611,198906,48303,16,NA,NA,NA,"",NA,NA,7,0.1780240695,"B83","B","B","PC","ED","B","ED","O","ED","ED","Y","Y","","IN"
611802851,"897 TWO ROCK",20,5,202112,0,0,"CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","2045 LUNDY AVE","SAN JOSE","CA","",NA,95131,198407,NA,NA,NA,NA,NA,"",NA,NA,12,0.5574148269,"","","","O","UN","","-","O","UN","OT","Y","Y","","IN"
316066430,"OH BETA PSI CHAPTER",20,6,202106,0,0,"DELTA KAPPA GAMMA SOCIETY INTERNATIONAL","29 ROYAL BIRKDALE","SPRINGBORO","OH","B83",813410,45066,196506,39113,0,NA,NA,NA,"",NA,NA,6,0.8532490342,"B83","B","B","O","ED","B","ED","O","ED","ED","Y","Y","","IN"
391800049,"",20,3,202112,0,0,"MINING IMPACT COALITION OF WISCONSIN INC","3918 PAUNACK AVE","MADISON","WI","C30",813312,53711,202004,55025,15,NA,NA,NA,"",NA,NA,12,0.9342105202,"C30","C","C","PC","EN","C","EN","O","EN","OT","Y","Y","","IN"
231394636,"",20,10,202009,0,0,"MILITARY ORDER OF THE LOYAL LEGION OF THE US COMMANDERY IN CHIEF","140 S BROAD ST","PHILADELPHIA","PA","W30",813410,19102,197408,42101,0,NA,NA,NA,"",NA,NA,9,0.3008895782,"W30","W","W","O","PU","W","PB","O","PU","OT","Y","Y","","IN"
36006494,"",10,3,202106,39183013,24373939,"VISITING NURSE ASSOCIATION AND HOSPICE OF VT AND NH INC","88 PROSPECT ST","WHITE RIV JCT","VT","E92",621610,5001,195610,50025,15,NA,NA,32122075,"19eoextract990.xlsx",201806,24836831,6,0.5085925751,"E92","E","E","PC","HE","E","HE","O","HE","HE","Y","N","","IN"
843180355,"",20,3,NA,NA,NA,"EZE AND UGOEZE EMEKA OBICHUKU FOUNDATION","3207 PALM DESERT LN","MISSOURI CITY","TX","Q33",NA,77459,202006,NA,NA,NA,NA,NA,"",NA,NA,NA,0.3019137281,"Q33","Q","Q","PC","IN","Q","IN","O","IN","OT","N","N","","IN"
542015119,"",1,3,202112,27261,58424,"LAGOS FAMILY FOUNDATION","12354 DEWHURST AVE","RICHMOND","VA","T22",813211,23233,200102,51087,4,NA,NA,NA,"",NA,NA,12,0.4852212971,"T22","T","T","PF","PU","T","ZC","S","PU","OT","Y","N","","IN"
